timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732555005831,443,Astronomi,200,OK,TC01-Thread Group 1-17,text,true,,207957,504,25,46,https://2nhaber.com/astronomi-2/,222,0,133
1732555005829,446,Astronomi,200,OK,TC01-Thread Group 1-12,text,true,,207957,504,25,46,https://2nhaber.com/astronomi-2/,231,0,135
1732555005841,440,Astronomi,200,OK,TC01-Thread Group 1-5,text,true,,207971,504,25,46,https://2nhaber.com/astronomi-2/,219,0,132
1732555005936,460,Astronomi,200,OK,TC01-Thread Group 1-10,text,true,,207971,504,25,46,https://2nhaber.com/astronomi-2/,220,0,140
1732555005939,457,Astronomi,200,OK,TC01-Thread Group 1-2,text,true,,207971,504,25,46,https://2nhaber.com/astronomi-2/,217,0,137
1732555006078,443,Astronomi,200,OK,TC01-Thread Group 1-11,text,true,,207957,504,25,46,https://2nhaber.com/astronomi-2/,211,0,134
1732555006243,471,Neden,200,OK,TC01-Thread Group 1-18,text,true,,259061,498,25,46,https://2nhaber.com/neden/,214,0,135
1732555006336,452,Astronomi,200,OK,TC01-Thread Group 1-19,text,true,,207957,504,25,46,https://2nhaber.com/astronomi-2/,218,0,137
1732555006603,407,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-11,text,true,,118246,503,21,46,https://2nhaber.com/hakkimizda/,221,0,133
1732555007011,0,Debug Sampler,200,OK,TC02-Thread Group 2-11,text,true,,501,0,21,46,null,0,0,0
1732554986842,14152,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-11,,true,,762886,1503,21,46,null,13471,6018,133
1732555006601,450,Astronomi,200,OK,TC01-Thread Group 1-21,text,true,,207957,504,25,45,https://2nhaber.com/astronomi-2/,236,0,134
1732555006613,452,Astronomi,200,OK,TC01-Thread Group 1-22,text,true,,207957,504,25,45,https://2nhaber.com/astronomi-2/,224,0,132
1732555006649,435,Astronomi,200,OK,TC01-Thread Group 1-1,text,true,,207957,504,25,45,https://2nhaber.com/astronomi-2/,208,0,130
1732555006667,448,Astronomi,200,OK,TC01-Thread Group 1-25,text,true,,207957,504,25,45,https://2nhaber.com/astronomi-2/,216,0,132
1732555006760,401,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-23,text,true,,118246,503,20,45,https://2nhaber.com/hakkimizda/,217,0,132
1732555007162,1,Debug Sampler,200,OK,TC02-Thread Group 2-23,text,true,,502,0,20,45,null,0,0,0
1732554986881,14263,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-23,,true,,762867,1503,20,45,null,13570,6019,132
1732555006791,420,Astronomi,200,OK,TC01-Thread Group 1-23,text,true,,207957,504,25,44,https://2nhaber.com/astronomi-2/,221,0,124
1732555006782,452,Astronomi,200,OK,TC01-Thread Group 1-24,text,true,,207971,504,25,44,https://2nhaber.com/astronomi-2/,237,0,127
1732555006797,444,Astronomi,200,OK,TC01-Thread Group 1-20,text,true,,207957,504,25,44,https://2nhaber.com/astronomi-2/,229,0,129
1732555006799,442,Astronomi,200,OK,TC01-Thread Group 1-4,text,true,,207957,504,25,44,https://2nhaber.com/astronomi-2/,231,0,127
1732555006861,443,Astronomi,200,OK,TC01-Thread Group 1-14,text,true,,207957,504,25,44,https://2nhaber.com/astronomi-2/,226,0,132
1732555006908,400,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-5,text,true,,118253,503,19,44,https://2nhaber.com/hakkimizda/,221,0,136
1732555007310,0,Debug Sampler,200,OK,TC02-Thread Group 2-5,text,true,,501,0,19,44,null,0,0,0
1732554986983,14305,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-5,,true,,762893,1503,19,44,null,13613,6022,136
1732555006918,439,Astronomi,200,OK,TC01-Thread Group 1-13,text,true,,207971,504,25,43,https://2nhaber.com/astronomi-2/,211,0,127
1732555006957,434,Astronomi,200,OK,TC01-Thread Group 1-15,text,true,,207957,504,25,43,https://2nhaber.com/astronomi-2/,204,0,127
1732555007011,403,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-1,text,true,,118246,503,18,43,https://2nhaber.com/hakkimizda/,223,0,128
1732555007415,0,Debug Sampler,200,OK,TC02-Thread Group 2-1,text,true,,501,0,18,43,null,0,0,0
1732554987105,14299,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-1,,true,,762886,1503,18,43,null,13608,6011,128
1732555007040,380,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-2,text,true,,118246,503,17,42,https://2nhaber.com/hakkimizda/,201,0,123
1732555007422,0,Debug Sampler,200,OK,TC02-Thread Group 2-2,text,true,,500,0,17,42,null,0,0,0
1732554987039,14368,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-2,,true,,762892,1503,17,42,null,13687,6015,123
1732555007399,406,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-24,text,true,,118253,503,16,41,https://2nhaber.com/hakkimizda/,223,0,133
1732555007806,0,Debug Sampler,200,OK,TC02-Thread Group 2-24,text,true,,502,0,16,41,null,0,0,0
1732554987298,14491,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-24,,true,,762894,1503,16,41,null,13792,6017,133
1732555007411,399,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-25,text,true,,118246,503,15,40,https://2nhaber.com/hakkimizda/,219,0,133
1732555007810,0,Debug Sampler,200,OK,TC02-Thread Group 2-25,text,true,,502,0,15,40,null,0,0,0
1732554987343,14455,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-25,,true,,762894,1503,15,40,null,13766,6012,133
1732555007433,404,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-17,text,true,,118246,503,14,39,https://2nhaber.com/hakkimizda/,226,0,139
1732555007449,388,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-20,text,true,,118246,503,14,39,https://2nhaber.com/hakkimizda/,210,0,131
1732555007838,0,Debug Sampler,200,OK,TC02-Thread Group 2-20,text,true,,502,0,14,39,null,0,0,0
1732555007838,0,Debug Sampler,200,OK,TC02-Thread Group 2-17,text,true,,502,0,14,39,null,0,0,0
1732554987387,14432,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-20,,true,,762887,1503,14,39,null,13730,6019,131
1732554987544,14279,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-17,,true,,762894,1503,14,39,null,13611,6015,139
1732555007481,403,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-10,text,true,,118246,503,12,37,https://2nhaber.com/hakkimizda/,222,0,125
1732555007884,0,Debug Sampler,200,OK,TC02-Thread Group 2-10,text,true,,502,0,12,37,null,0,0,0
1732554987266,14601,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-10,,true,,762888,1503,12,37,null,13794,6017,125
1732555007472,418,Fizik,200,OK,TC01-Thread Group 1-6,text,true,,205240,500,25,36,https://2nhaber.com/fizik-2/,231,0,130
1732555007491,405,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-13,text,true,,118246,503,11,36,https://2nhaber.com/hakkimizda/,218,0,131
1732555007896,0,Debug Sampler,200,OK,TC02-Thread Group 2-13,text,true,,502,0,11,36,null,0,0,0
1732554987180,14699,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-13,,true,,762867,1503,11,36,null,13798,6017,131
1732555007485,412,Fizik,200,OK,TC01-Thread Group 1-7,text,true,,205226,500,25,35,https://2nhaber.com/fizik-2/,224,0,129
1732555007513,395,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-22,text,true,,118246,503,10,35,https://2nhaber.com/hakkimizda/,205,0,132
1732555007908,0,Debug Sampler,200,OK,TC02-Thread Group 2-22,text,true,,502,0,10,35,null,0,0,0
1732554987591,14300,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-22,,true,,762915,1503,10,35,null,13552,6017,132
1732555007542,386,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-3,text,true,,118246,503,9,34,https://2nhaber.com/hakkimizda/,207,0,130
1732555007929,0,Debug Sampler,200,OK,TC02-Thread Group 2-3,text,true,,501,0,9,34,null,0,0,0
1732554987568,14345,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-3,,true,,762893,1503,9,34,null,13582,6016,130
1732555007569,389,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-21,text,true,,118246,503,8,33,https://2nhaber.com/hakkimizda/,203,0,126
1732555007958,0,Debug Sampler,200,OK,TC02-Thread Group 2-21,text,true,,502,0,8,33,null,0,0,0
1732554987338,14608,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-21,,true,,762915,1503,8,33,null,13867,6012,126
1732555007626,394,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-9,text,true,,118246,503,7,32,https://2nhaber.com/hakkimizda/,209,0,126
1732555008021,0,Debug Sampler,200,OK,TC02-Thread Group 2-9,text,true,,501,0,7,32,null,0,0,0
1732554987578,14428,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-9,,true,,762934,1503,7,32,null,13709,6015,126
1732555007777,324,Fizik,200,OK,TC01-Thread Group 1-8,text,true,,205246,500,25,31,https://2nhaber.com/fizik-2/,131,0,0
1732555007660,452,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-16,text,true,,118253,503,6,31,https://2nhaber.com/hakkimizda/,269,0,134
1732555008113,0,Debug Sampler,200,OK,TC02-Thread Group 2-16,text,true,,502,0,6,31,null,0,0,0
1732554987623,14475,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-16,,true,,762881,1503,6,31,null,13404,6015,134
1732555007658,455,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-6,text,true,,118253,503,6,31,https://2nhaber.com/hakkimizda/,273,0,127
1732555008114,0,Debug Sampler,200,OK,TC02-Thread Group 2-6,text,true,,501,0,6,31,null,0,0,0
1732554987538,14554,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-6,,true,,762921,1503,6,31,null,13839,6022,127
1732555007799,315,Fizik,200,OK,TC01-Thread Group 1-9,text,true,,205225,500,25,31,https://2nhaber.com/fizik-2/,130,0,0
1732555007716,401,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-18,text,true,,118246,503,4,29,https://2nhaber.com/hakkimizda/,226,0,130
1732555008118,0,Debug Sampler,200,OK,TC02-Thread Group 2-18,text,true,,501,0,4,29,null,0,0,0
1732554987638,14463,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-18,,true,,762907,1503,4,29,null,13339,6017,130
1732555007657,461,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-15,text,true,,118246,503,4,29,https://2nhaber.com/hakkimizda/,279,0,124
1732555008118,0,Debug Sampler,200,OK,TC02-Thread Group 2-15,text,true,,502,0,4,29,null,0,0,0
1732554987526,14569,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-15,,true,,762874,1503,4,29,null,13595,6024,124
1732555007658,467,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-14,text,true,,118246,503,2,27,https://2nhaber.com/hakkimizda/,278,0,126
1732555007676,449,https://2nhaber.com/hakkimizda/,200,OK,TC02-Thread Group 2-19,text,true,,118253,503,2,27,https://2nhaber.com/hakkimizda/,255,0,125
1732555008126,0,Debug Sampler,200,OK,TC02-Thread Group 2-19,text,true,,502,0,2,27,null,0,0,0
1732555008126,0,Debug Sampler,200,OK,TC02-Thread Group 2-14,text,true,,502,0,2,27,null,0,0,0
1732554987621,14483,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-19,,true,,762881,1503,2,27,null,13405,6022,125
1732554987290,14821,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",TC02-Thread Group 2-14,,true,,762874,1503,2,27,null,13959,6015,126
1732555007967,322,Fizik,200,OK,TC01-Thread Group 1-3,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,78,0,0
1732555008252,313,Fizik,200,OK,TC01-Thread Group 1-16,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,81,0,0
1732555008284,336,Fizik,200,OK,TC01-Thread Group 1-5,text,true,,205246,500,25,25,https://2nhaber.com/fizik-2/,98,0,0
1732555008282,346,Fizik,200,OK,TC01-Thread Group 1-17,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,100,0,0
1732555008282,365,Fizik,200,OK,TC01-Thread Group 1-12,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,108,0,0
1732555008403,275,Fizik,200,OK,TC01-Thread Group 1-2,text,true,,205239,500,25,25,https://2nhaber.com/fizik-2/,84,0,0
1732555008403,281,Fizik,200,OK,TC01-Thread Group 1-10,text,true,,205246,500,25,25,https://2nhaber.com/fizik-2/,84,0,0
1732555008524,293,Fizik,200,OK,TC01-Thread Group 1-11,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,94,0,0
1732555008720,274,Astronomi,200,OK,TC01-Thread Group 1-18,text,true,,207956,504,25,25,https://2nhaber.com/astronomi-2/,80,0,0
1732555008794,336,Fizik,200,OK,TC01-Thread Group 1-19,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,89,0,0
1732555009071,317,Fizik,200,OK,TC01-Thread Group 1-22,text,true,,205246,500,25,25,https://2nhaber.com/fizik-2/,109,0,0
1732555009059,355,Fizik,200,OK,TC01-Thread Group 1-21,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,94,0,0
1732555009090,333,Fizik,200,OK,TC01-Thread Group 1-1,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,96,0,0
1732555009121,328,Fizik,200,OK,TC01-Thread Group 1-25,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,106,0,0
1732555009216,284,Fizik,200,OK,TC01-Thread Group 1-23,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,94,0,0
1732555009245,304,Fizik,200,OK,TC01-Thread Group 1-20,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,111,0,0
1732555009242,321,Fizik,200,OK,TC01-Thread Group 1-24,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,119,0,0
1732555009249,348,Fizik,200,OK,TC01-Thread Group 1-4,text,true,,205246,500,25,25,https://2nhaber.com/fizik-2/,100,0,0
1732555009311,368,Fizik,200,OK,TC01-Thread Group 1-14,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,127,0,0
1732555009396,312,Fizik,200,OK,TC01-Thread Group 1-15,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,92,0,0
1732555009360,348,Fizik,200,OK,TC01-Thread Group 1-13,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,98,0,0
1732555009903,331,Kimya,200,OK,TC01-Thread Group 1-7,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,93,0,0
1732555009896,340,Kimya,200,OK,TC01-Thread Group 1-6,text,true,,202546,498,25,25,https://2nhaber.com/kimya/,99,0,0
1732555010117,273,Kimya,200,OK,TC01-Thread Group 1-9,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,85,0,0
1732555010109,282,Kimya,200,OK,TC01-Thread Group 1-8,text,true,,202546,498,25,25,https://2nhaber.com/kimya/,93,0,0
1732555010295,291,Kimya,200,OK,TC01-Thread Group 1-3,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,95,0,0
1732555010569,274,Kimya,200,OK,TC01-Thread Group 1-16,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,81,0,0
1732555010623,279,Kimya,200,OK,TC01-Thread Group 1-5,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,86,0,0
1732555010633,277,Kimya,200,OK,TC01-Thread Group 1-17,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,76,0,0
1732555010654,275,Kimya,200,OK,TC01-Thread Group 1-12,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,81,0,0
1732555010689,275,Kimya,200,OK,TC01-Thread Group 1-10,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,80,0,0
1732555010682,291,Kimya,200,OK,TC01-Thread Group 1-2,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,87,0,0
1732555010821,287,Kimya,200,OK,TC01-Thread Group 1-11,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,89,0,0
1732555011002,278,Fizik,200,OK,TC01-Thread Group 1-18,text,true,,205225,500,25,25,https://2nhaber.com/fizik-2/,81,0,0
1732555011132,281,Kimya,200,OK,TC01-Thread Group 1-19,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,89,0,0
1732555011391,279,Kimya,200,OK,TC01-Thread Group 1-22,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,82,0,0
1732555011430,275,Kimya,200,OK,TC01-Thread Group 1-1,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,84,0,0
1732555011421,297,Kimya,200,OK,TC01-Thread Group 1-21,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,93,0,0
1732555011455,286,Kimya,200,OK,TC01-Thread Group 1-25,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,93,0,0
1732555011507,288,Kimya,200,OK,TC01-Thread Group 1-23,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,91,0,0
1732555011556,272,Kimya,200,OK,TC01-Thread Group 1-20,text,true,,202546,498,25,25,https://2nhaber.com/kimya/,78,0,0
1732555011567,279,Kimya,200,OK,TC01-Thread Group 1-24,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,80,0,0
1732555011603,272,Kimya,200,OK,TC01-Thread Group 1-4,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,80,0,0
1732555011687,273,Kimya,200,OK,TC01-Thread Group 1-14,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,82,0,0
1732555011714,269,Kimya,200,OK,TC01-Thread Group 1-15,text,true,,202546,498,25,25,https://2nhaber.com/kimya/,84,0,0
1732555011714,275,Kimya,200,OK,TC01-Thread Group 1-13,text,true,,202546,498,25,25,https://2nhaber.com/kimya/,84,0,0
1732555012240,284,Biyoloji,200,OK,TC01-Thread Group 1-6,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,104,0,0
1732555012242,286,Biyoloji,200,OK,TC01-Thread Group 1-7,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,102,0,0
1732555012398,282,Biyoloji,200,OK,TC01-Thread Group 1-9,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,88,0,0
1732555012398,289,Biyoloji,200,OK,TC01-Thread Group 1-8,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,88,0,0
1732555012591,294,Biyoloji,200,OK,TC01-Thread Group 1-3,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,102,0,0
1732555012849,271,Biyoloji,200,OK,TC01-Thread Group 1-16,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,81,0,0
1732555012908,277,Biyoloji,200,OK,TC01-Thread Group 1-5,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,81,0,0
1732555012916,273,Biyoloji,200,OK,TC01-Thread Group 1-17,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,76,0,0
1732555012935,279,Biyoloji,200,OK,TC01-Thread Group 1-12,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,78,0,0
1732555012968,276,Biyoloji,200,OK,TC01-Thread Group 1-10,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,82,0,0
1732555012980,282,Biyoloji,200,OK,TC01-Thread Group 1-2,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,85,0,0
1732555013111,285,Biyoloji,200,OK,TC01-Thread Group 1-11,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,87,0,0
1732555013288,285,Kimya,200,OK,TC01-Thread Group 1-18,text,true,,202525,498,25,25,https://2nhaber.com/kimya/,80,0,0
1732555013418,297,Biyoloji,200,OK,TC01-Thread Group 1-19,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,73,0,0
1732555013674,279,Biyoloji,200,OK,TC01-Thread Group 1-22,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,89,0,0
1732555013712,281,Biyoloji,200,OK,TC01-Thread Group 1-1,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,91,0,0
1732555013721,287,Biyoloji,200,OK,TC01-Thread Group 1-21,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,82,0,0
1732555013748,273,Biyoloji,200,OK,TC01-Thread Group 1-25,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,81,0,0
1732555013801,281,Biyoloji,200,OK,TC01-Thread Group 1-23,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,77,0,0
1732555013834,274,Biyoloji,200,OK,TC01-Thread Group 1-20,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,78,0,0
1732555013849,273,Biyoloji,200,OK,TC01-Thread Group 1-24,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,73,0,0
1732555013878,268,Biyoloji,200,OK,TC01-Thread Group 1-4,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,72,0,0
1732555013967,288,Biyoloji,200,OK,TC01-Thread Group 1-14,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,98,0,0
1732555013991,287,Biyoloji,200,OK,TC01-Thread Group 1-15,text,true,,207467,501,25,25,https://2nhaber.com/biyoloji/,99,0,0
1732555013997,282,Biyoloji,200,OK,TC01-Thread Group 1-13,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,93,0,0
1732555014534,269,Diğer,200,OK,TC01-Thread Group 1-7,text,true,,199724,498,25,25,https://2nhaber.com/diger/,84,0,0
1732555014527,283,Diğer,200,OK,TC01-Thread Group 1-6,text,true,,199724,498,25,25,https://2nhaber.com/diger/,91,0,0
1732555014690,269,Diğer,200,OK,TC01-Thread Group 1-8,text,true,,199724,498,25,25,https://2nhaber.com/diger/,83,0,0
1732555014684,283,Diğer,200,OK,TC01-Thread Group 1-9,text,true,,199724,498,25,25,https://2nhaber.com/diger/,89,0,0
1732555014891,282,Diğer,200,OK,TC01-Thread Group 1-3,text,true,,199724,498,25,25,https://2nhaber.com/diger/,93,0,0
1732555015127,270,Diğer,200,OK,TC01-Thread Group 1-16,text,true,,199724,498,25,25,https://2nhaber.com/diger/,87,0,0
1732555015193,277,Diğer,200,OK,TC01-Thread Group 1-5,text,true,,199745,498,25,25,https://2nhaber.com/diger/,84,0,0
1732555015193,284,Diğer,200,OK,TC01-Thread Group 1-17,text,true,,199745,498,25,25,https://2nhaber.com/diger/,84,0,0
1732555015221,278,Diğer,200,OK,TC01-Thread Group 1-12,text,true,,199724,498,25,25,https://2nhaber.com/diger/,89,0,0
1732555015252,278,Diğer,200,OK,TC01-Thread Group 1-10,text,true,,199724,498,25,25,https://2nhaber.com/diger/,86,0,0
1732555015268,283,Diğer,200,OK,TC01-Thread Group 1-2,text,true,,199724,498,25,25,https://2nhaber.com/diger/,89,0,0
1732555015402,297,Diğer,200,OK,TC01-Thread Group 1-11,text,true,,199724,498,25,25,https://2nhaber.com/diger/,96,0,0
1732555015575,286,Biyoloji,200,OK,TC01-Thread Group 1-18,text,true,,207446,501,25,25,https://2nhaber.com/biyoloji/,86,0,0
1732555015719,280,Diğer,200,OK,TC01-Thread Group 1-19,text,true,,199724,498,25,25,https://2nhaber.com/diger/,88,0,0
1732555015958,272,Diğer,200,OK,TC01-Thread Group 1-22,text,true,,199724,498,25,25,https://2nhaber.com/diger/,80,0,0
1732555015998,279,Diğer,200,OK,TC01-Thread Group 1-1,text,true,,199745,498,25,25,https://2nhaber.com/diger/,90,0,0
1732555016011,293,Diğer,200,OK,TC01-Thread Group 1-21,text,true,,199745,498,25,25,https://2nhaber.com/diger/,99,0,0
1732555016026,285,Diğer,200,OK,TC01-Thread Group 1-25,text,true,,199724,498,25,25,https://2nhaber.com/diger/,96,0,0
1732555016091,272,Diğer,200,OK,TC01-Thread Group 1-23,text,true,,199724,498,25,25,https://2nhaber.com/diger/,79,0,0
1732555016111,273,Diğer,200,OK,TC01-Thread Group 1-20,text,true,,199724,498,25,25,https://2nhaber.com/diger/,79,0,0
1732555016128,283,Diğer,200,OK,TC01-Thread Group 1-24,text,true,,199724,498,25,25,https://2nhaber.com/diger/,83,0,0
1732555016172,286,Diğer,200,OK,TC01-Thread Group 1-4,text,true,,199724,498,25,25,https://2nhaber.com/diger/,93,0,0
1732555016261,290,Diğer,200,OK,TC01-Thread Group 1-14,text,true,,199745,498,25,25,https://2nhaber.com/diger/,107,0,0
1732555016283,281,Diğer,200,OK,TC01-Thread Group 1-15,text,true,,199724,498,25,25,https://2nhaber.com/diger/,93,0,0
1732555016282,289,Diğer,200,OK,TC01-Thread Group 1-13,text,true,,199724,498,25,25,https://2nhaber.com/diger/,96,0,0
1732555016815,339,Savunma,200,OK,TC01-Thread Group 1-6,text,true,,210841,500,25,25,https://2nhaber.com/savunma/,97,0,0
1732555016809,357,Savunma,200,OK,TC01-Thread Group 1-7,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,110,0,0
1732555016966,321,Savunma,200,OK,TC01-Thread Group 1-8,text,true,,210841,500,25,25,https://2nhaber.com/savunma/,84,0,0
1732555016974,313,Savunma,200,OK,TC01-Thread Group 1-9,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,79,0,0
1732555017178,321,Savunma,200,OK,TC01-Thread Group 1-3,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,80,0,0
1732555017403,322,Savunma,200,OK,TC01-Thread Group 1-16,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,81,0,0
1732555017483,317,Savunma,200,OK,TC01-Thread Group 1-17,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,77,0,0
1732555017475,325,Savunma,200,OK,TC01-Thread Group 1-5,text,true,,210841,500,25,25,https://2nhaber.com/savunma/,85,0,0
1732555017506,320,Savunma,200,OK,TC01-Thread Group 1-12,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,79,0,0
1732555017535,329,Savunma,200,OK,TC01-Thread Group 1-10,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,79,0,0
1732555017558,330,Savunma,200,OK,TC01-Thread Group 1-2,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,81,0,0
1732555017706,325,Savunma,200,OK,TC01-Thread Group 1-11,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,82,0,0
1732555017869,282,Diğer,200,OK,TC01-Thread Group 1-18,text,true,,199724,498,25,25,https://2nhaber.com/diger/,87,0,0
1732555018006,329,Savunma,200,OK,TC01-Thread Group 1-19,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,87,0,0
1732555018235,338,Savunma,200,OK,TC01-Thread Group 1-22,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,83,0,0
1732555018282,322,Savunma,200,OK,TC01-Thread Group 1-1,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,80,0,0
1732555018317,315,Savunma,200,OK,TC01-Thread Group 1-25,text,true,,210820,500,25,25,https://2nhaber.com/savunma/,78,0,0
1732555018309,330,Savunma,200,OK,TC01-Thread Group 1-21,text,true,,210841,500,25,25,https://2nhaber.com/savunma/,86,0,0
